PROPERTY_TYPE,ROOM_TYPE,ACCOMODATES,MONTH_YEAR,ACTIVE_LISTINGS_RATE,MIN_PRICE,MAX_PRICE,MEDIAN_PRICE,AVG_PRICE,DISTINCT_HOSTS,SUPERHOST_RATE,AVG_REVIEW_SCORES_RATINGS,PER_CHANGE_ACTIVE_LISTINGS,PER_CHANGE_INACTIVE_LISTINGS,TOTAL_STAYS,AVG_ESTIMATED_REVENUE_PER_ACTIVE_LISTING
Boat,Entire home/apt,2,2020-11-01,100.000000,286,500,449.5,408.400000,5,40.000000,99.200000,0.000000,,119,9692.800000
Boat,Entire home/apt,2,2020-12-01,100.000000,290,550,506.5,444.800000,5,40.000000,99.400000,0.000000,,100,8141.800000
Boat,Entire home/apt,2,2021-01-01,100.000000,288,566,525,450.800000,5,20.000000,99.400000,0.000000,,118,10034.000000
Boat,Entire home/apt,2,2021-02-01,100.000000,285,520,499.5,435.000000,5,20.000000,99.400000,0.000000,,77,6066.800000
Boat,Entire home/apt,2,2021-03-01,100.000000,356,520,510,474.000000,4,0.000000,99.250000,-20.000000,,88,10388.000000
Boat,Entire home/apt,2,2021-04-01,100.000000,500,520,520,513.333333,3,33.333300,99.000000,-25.000000,,52,8886.666667
Boat,Entire home/apt,4,2020-05-01,100.000000,250,1699,307,531.500000,7,14.285700,96.000000,,,67,3210.100000
Boat,Entire home/apt,4,2020-06-01,100.000000,249,1700,307.5,531.300000,7,14.285700,96.000000,0.000000,,34,1173.400000
Boat,Entire home/apt,4,2020-07-01,100.000000,248,1701,342.5,558.222222,7,0.000000,97.000000,-10.000000,,20,985.222222
Boat,Entire home/apt,4,2020-08-01,100.000000,260,1700,387,594.333333,7,14.285700,96.800000,0.000000,,26,2145.444444
Boat,Entire home/apt,4,2020-09-01,100.000000,260,1700,399.5,624.000000,8,12.500000,96.166667,22.222200,,64,4836.727273
Boat,Entire home/apt,4,2020-10-01,100.000000,325,1700,400,690.916667,7,14.285700,97.166667,9.090900,,175,9793.666667
Boat,Entire home/apt,4,2020-11-01,100.000000,326,1700,399.5,680.571429,6,16.666700,98.666667,-41.666700,,41,2804.428571
Boat,Entire home/apt,4,2020-12-01,100.000000,326,1700,409,686.714286,6,16.666700,95.000000,0.000000,,70,5967.142857
Boat,Entire home/apt,4,2021-01-01,100.000000,326,1700,419.5,689.714286,6,0.000000,95.000000,0.000000,,34,2544.142857
Boat,Entire home/apt,4,2021-02-01,100.000000,129,1700,399.5,616.125000,7,0.000000,94.000000,14.285700,,50,1986.625000
Boat,Entire home/apt,4,2021-03-01,100.000000,129,1700,400,604.222222,7,0.000000,94.000000,12.500000,,121,7546.333333
Boat,Entire home/apt,4,2021-04-01,100.000000,325,1700,459.5,653.777778,6,0.000000,92.800000,0.000000,,78,6693.222222
Boat,Entire home/apt,5,2020-05-01,100.000000,299,299,299,299.000000,1,0.000000,,,,0,0.000000
Boat,Entire home/apt,5,2020-06-01,100.000000,299,299,299,299.000000,1,0.000000,,0.000000,,0,0.000000
Boat,Entire home/apt,5,2020-07-01,100.000000,299,299,299,299.000000,1,0.000000,,0.000000,,0,0.000000
Boat,Entire home/apt,5,2020-08-01,100.000000,399,399,399,399.000000,1,0.000000,,0.000000,,0,0.000000
Boat,Entire home/apt,5,2020-09-01,100.000000,399,399,399,399.000000,1,0.000000,,0.000000,,0,0.000000
Boat,Entire home/apt,5,2020-10-01,100.000000,399,399,399,399.000000,1,0.000000,,0.000000,,0,0.000000
Boat,Entire home/apt,5,2020-11-01,100.000000,399,399,399,399.000000,1,0.000000,,0.000000,,0,0.000000
Boat,Entire home/apt,5,2020-12-01,100.000000,900,900,900,900.000000,1,0.000000,,0.000000,,30,27000.000000
Boat,Entire home/apt,5,2021-01-01,100.000000,900,900,900,900.000000,1,0.000000,,0.000000,,0,0.000000
Boat,Entire home/apt,5,2021-02-01,100.000000,900,900,900,900.000000,1,0.000000,,0.000000,,0,0.000000
Boat,Entire home/apt,5,2021-03-01,100.000000,900,900,900,900.000000,1,0.000000,,0.000000,,0,0.000000
Boat,Entire home/apt,5,2021-04-01,100.000000,900,900,900,900.000000,1,0.000000,,0.000000,,0,0.000000
Boat,Entire home/apt,6,2020-05-01,100.000000,395,1300,1200,938.200000,4,0.000000,94.250000,,,6,1118.000000
Boat,Entire home/apt,6,2020-06-01,100.000000,395,1300,1200,938.000000,4,0.000000,95.000000,0.000000,,11,2357.000000
Boat,Entire home/apt,6,2020-07-01,100.000000,395,1300,1199.5,937.800000,4,0.000000,95.000000,0.000000,,31,6894.200000
Boat,Entire home/apt,6,2020-08-01,100.000000,395,1300,1150,918.000000,4,0.000000,95.000000,0.000000,,24,3300.000000
Boat,Entire home/apt,6,2020-09-01,100.000000,395,1300,1030,925.000000,5,0.000000,95.000000,20.000000,,24,3324.166667
Boat,Entire home/apt,6,2020-10-01,100.000000,395,2500,1150,1181.666667,5,0.000000,95.000000,0.000000,,83,16572.500000
Boat,Entire home/apt,6,2020-11-01,100.000000,395,1400,897.5,798.000000,4,0.000000,93.333333,-16.666700,,44,7209.000000
Boat,Entire home/apt,6,2020-12-01,100.000000,395,1400,897.5,897.500000,3,0.000000,92.666667,-20.000000,,72,16350.000000
Boat,Entire home/apt,6,2021-01-01,100.000000,395,1400,897.5,897.500000,3,0.000000,91.666667,0.000000,,45,9110.000000
Boat,Entire home/apt,6,2021-02-01,100.000000,395,1400,1300,998.333333,2,0.000000,97.500000,-25.000000,,12,4126.666667
Boat,Entire home/apt,6,2021-03-01,100.000000,395,1400,1300,998.333333,2,0.000000,98.000000,0.000000,,10,3528.333333
Boat,Entire home/apt,6,2021-04-01,100.000000,395,1400,1250,939.000000,4,0.000000,98.666667,66.666700,,15,3497.000000
Boat,Entire home/apt,10,2020-11-01,100.000000,22500,22500,22500,22500.000000,1,0.000000,,,,24,540000.000000
Boat,Entire home/apt,10,2020-12-01,100.000000,22500,22500,22500,22500.000000,1,0.000000,,0.000000,,20,450000.000000
Boat,Entire home/apt,10,2021-01-01,100.000000,23929,23929,23929,23929.000000,1,0.000000,,0.000000,,15,358935.000000
Boat,Entire home/apt,10,2021-02-01,100.000000,23571,23571,23571,23571.000000,1,0.000000,,0.000000,,17,400707.000000
Boat,Entire home/apt,10,2021-03-01,100.000000,22500,22500,22500,22500.000000,1,0.000000,,0.000000,,30,675000.000000
Boat,Private room,2,2020-05-01,100.000000,130,387,258.5,258.500000,2,0.000000,100.000000,,,30,1950.000000
Boat,Private room,2,2020-06-01,100.000000,130,388,259,259.000000,2,0.000000,100.000000,0.000000,,30,1950.000000
Boat,Private room,2,2020-07-01,100.000000,131,131,131,131.000000,1,0.000000,100.000000,-50.000000,,30,3930.000000
Boat,Private room,3,2020-05-01,100.000000,150,600,375,375.000000,2,0.000000,99.000000,,,60,11250.000000
Boat,Private room,3,2020-06-01,100.000000,150,601,375.5,375.500000,2,0.000000,99.000000,0.000000,,60,11265.000000
Boat,Private room,3,2020-07-01,100.000000,149,600,374.5,374.500000,2,0.000000,99.000000,0.000000,,60,11235.000000
Boat,Private room,5,2020-05-01,100.000000,83,83,83,83.000000,1,0.000000,,,,30,2490.000000
Boat,Private room,5,2020-06-01,100.000000,83,83,83,83.000000,1,0.000000,,0.000000,,30,2490.000000
Boat,Private room,6,2020-05-01,100.000000,598,598,598,598.000000,1,0.000000,100.000000,,,30,17940.000000
Boat,Private room,6,2020-06-01,100.000000,599,599,599,599.000000,1,0.000000,100.000000,0.000000,,30,17970.000000
Boat,Shared room,2,2020-05-01,100.000000,249,249,249,249.000000,1,0.000000,,,,30,7470.000000
Boat,Shared room,2,2020-06-01,100.000000,250,250,250,250.000000,1,0.000000,,0.000000,,30,7500.000000
Boutique hotel,Entire home/apt,2,2020-05-01,100.000000,269,269,269,269.000000,1,0.000000,60.000000,,,1,269.000000
Boutique hotel,Entire home/apt,2,2020-06-01,100.000000,269,269,269,269.000000,1,0.000000,60.000000,0.000000,,0,0.000000
Boutique hotel,Entire home/apt,2,2020-07-01,100.000000,270,270,270,270.000000,1,0.000000,60.000000,0.000000,,0,0.000000
Boutique hotel,Hotel room,1,2020-05-01,100.000000,44,199,143.5,131.545455,9,44.444400,93.181818,,,80,499.818182
Boutique hotel,Hotel room,1,2020-06-01,100.000000,44,199,144,131.727273,9,44.444400,92.818182,0.000000,,76,460.363636
Boutique hotel,Hotel room,1,2020-07-01,100.000000,45,198,144,125.777778,7,42.857100,92.444444,-18.181800,,95,978.555556
Boutique hotel,Hotel room,2,2020-05-01,100.000000,75,1650,199,261.137255,28,28.571400,92.946667,,,498,1818.892157
Boutique hotel,Hotel room,2,2020-06-01,100.000000,80,1651,199,268.234043,27,29.629600,92.720588,-7.843100,,503,2194.978723
Boutique hotel,Hotel room,2,2020-07-01,100.000000,55,1649,199,278.000000,25,24.000000,92.380000,-25.531900,,398,2027.571429
Boutique hotel,Hotel room,3,2020-05-01,100.000000,80,499,183.5,200.437500,13,23.076900,94.416667,,,215,2691.250000
Boutique hotel,Hotel room,3,2020-06-01,100.000000,80,499,183.5,200.250000,13,23.076900,94.500000,0.000000,,202,2772.062500
Boutique hotel,Hotel room,3,2020-07-01,100.000000,80,500,184,203.428571,11,9.090900,93.300000,-12.500000,,191,2613.857143
Boutique hotel,Hotel room,4,2020-05-01,100.000000,150,380,237.5,246.000000,7,42.857100,93.571429,,,56,1526.625000
Boutique hotel,Hotel room,4,2020-06-01,100.000000,150,379,237,245.500000,7,42.857100,93.428571,0.000000,,55,1334.625000
Boutique hotel,Hotel room,4,2020-07-01,100.000000,150,359,223.5,222.000000,5,40.000000,93.400000,-37.500000,,65,2608.600000
Boutique hotel,Hotel room,6,2020-05-01,100.000000,188,188,188,188.000000,1,100.000000,95.000000,,,2,376.000000
Boutique hotel,Hotel room,6,2020-06-01,100.000000,189,189,189,189.000000,1,100.000000,95.000000,0.000000,,1,189.000000
Boutique hotel,Private room,1,2020-05-01,100.000000,51,199,95.5,101.625000,7,42.857100,95.666667,,,150,1586.250000
Boutique hotel,Private room,1,2020-06-01,100.000000,50,199,95,100.875000,7,42.857100,95.666667,0.000000,,161,1732.125000
Boutique hotel,Private room,1,2020-07-01,100.000000,50,198,99,102.428571,7,42.857100,92.600000,-12.500000,,133,1672.285714
Boutique hotel,Private room,2,2020-05-01,100.000000,49,499,165,183.937500,27,29.629600,93.381818,,,642,1216.812500
Boutique hotel,Private room,2,2020-06-01,100.000000,49,499,164,184.045977,27,29.629600,93.666667,8.750000,,904,1886.402299
Boutique hotel,Private room,2,2020-07-01,100.000000,49,500,192,195.350000,27,33.333300,93.210526,-8.046000,,733,1535.662500
Boutique hotel,Private room,3,2020-05-01,100.000000,110,419,199,224.333333,9,22.222200,84.100000,,,100,1533.266667
Boutique hotel,Private room,3,2020-06-01,100.000000,110,419,199,223.933333,9,22.222200,83.200000,0.000000,,212,3781.266667
Boutique hotel,Private room,3,2020-07-01,100.000000,69,420,164,209.000000,10,20.000000,80.375000,6.666700,,150,1225.312500
Boutique hotel,Private room,4,2020-05-01,100.000000,150,459,233,270.125000,6,16.666700,96.833333,,,2,62.375000
Boutique hotel,Private room,4,2020-06-01,100.000000,150,459,232.5,270.125000,6,16.666700,96.833333,0.000000,,5,209.375000
Boutique hotel,Private room,4,2020-07-01,100.000000,69,460,189.5,230.100000,7,14.285700,97.000000,25.000000,,120,2179.900000
Boutique hotel,Private room,5,2020-05-01,100.000000,189,375,282,282.000000,2,0.000000,50.000000,,,0,0.000000
Boutique hotel,Private room,5,2020-06-01,100.000000,190,375,282.5,282.500000,2,0.000000,50.000000,0.000000,,2,190.000000
Boutique hotel,Private room,5,2020-07-01,100.000000,188,375,281.5,281.500000,2,0.000000,50.000000,0.000000,,1,94.000000
Boutique hotel,Private room,6,2020-05-01,100.000000,150,625,520,396.666667,3,33.333300,89.666667,,,5,901.666667
Boutique hotel,Private room,6,2020-06-01,100.000000,150,625,520.5,397.000000,3,33.333300,89.666667,0.000000,,26,4770.666667
Boutique hotel,Private room,6,2020-07-01,100.000000,150,625,520,396.666667,3,33.333300,89.666667,0.000000,,21,2880.000000
Bungalow,Entire home/apt,1,2020-05-01,100.000000,47,151,99,99.000000,2,0.000000,72.000000,,,31,780.500000
Bungalow,Entire home/apt,1,2020-06-01,100.000000,49,151,100,100.000000,2,0.000000,72.000000,0.000000,,31,810.500000
Bungalow,Entire home/apt,1,2020-07-01,100.000000,150,150,150,150.000000,1,0.000000,,-50.000000,,1,150.000000
Bungalow,Entire home/apt,2,2020-05-01,100.000000,51,194,121,121.857143,21,47.619000,95.000000,,,456,2661.571429
Bungalow,Entire home/apt,2,2020-06-01,100.000000,51,195,121.5,122.285714,21,47.619000,95.000000,0.000000,,437,2632.428571
Bungalow,Entire home/apt,2,2020-07-01,100.000000,50,196,118,116.166667,18,38.888900,92.588235,-14.285700,,409,2566.166667
Bungalow,Entire home/apt,3,2020-05-01,100.000000,90,181,152.5,139.000000,5,0.000000,87.750000,,,119,3072.200000
Bungalow,Entire home/apt,3,2020-06-01,100.000000,90,180,152,138.800000,5,0.000000,87.750000,0.000000,,109,2688.000000
Bungalow,Entire home/apt,3,2020-07-01,100.000000,76,180,123,128.666667,6,0.000000,86.200000,20.000000,,124,2630.666667
Bungalow,Entire home/apt,4,2020-05-01,100.000000,75,651,201,218.272727,22,27.272700,96.812500,,,506,4922.909091
Bungalow,Entire home/apt,4,2020-06-01,100.000000,75,649,200,216.954545,22,27.272700,96.812500,0.000000,,488,4975.227273
Bungalow,Entire home/apt,4,2020-07-01,100.000000,98,401,168,189.312500,16,31.250000,97.071429,-27.272700,,334,4220.062500
Bungalow,Entire home/apt,5,2020-05-01,100.000000,103,600,188,213.133333,15,40.000000,95.916667,,,286,4356.533333
Bungalow,Entire home/apt,5,2020-06-01,100.000000,102,599,187.5,212.933333,15,40.000000,95.916667,0.000000,,333,4940.266667
Bungalow,Entire home/apt,5,2020-07-01,100.000000,102,360,163,191.846154,13,46.153800,96.454545,-13.333300,,241,3493.230769
Bungalow,Entire home/apt,6,2020-05-01,100.000000,70,807,284,336.782609,20,20.000000,92.117647,,,422,6957.434783
Bungalow,Entire home/apt,6,2020-06-01,100.000000,69,699,275,320.650000,17,23.529400,92.800000,-13.043500,,464,8518.350000
Bungalow,Entire home/apt,6,2020-07-01,100.000000,70,524,229,272.666667,14,21.428600,90.000000,-25.000000,,317,6829.600000
Bungalow,Entire home/apt,7,2020-05-01,100.000000,245,600,375.5,389.400000,5,0.000000,95.000000,,,150,11682.000000
Bungalow,Entire home/apt,7,2020-06-01,100.000000,140,601,350,347.500000,6,16.666700,92.000000,20.000000,,160,9095.000000
Bungalow,Entire home/apt,7,2020-07-01,100.000000,139,600,350,347.333333,6,16.666700,92.000000,0.000000,,179,10396.833333
Bungalow,Entire home/apt,8,2020-05-01,100.000000,181,1000,580,592.875000,7,14.285700,99.750000,,,136,9033.750000
Bungalow,Entire home/apt,8,2020-06-01,100.000000,180,1002,581,593.500000,7,14.285700,99.750000,0.000000,,182,12633.000000
Bungalow,Entire home/apt,8,2020-07-01,100.000000,180,988,589.5,603.571429,6,16.666700,99.750000,-12.500000,,137,10096.571429
Bungalow,Entire home/apt,9,2020-05-01,100.000000,160,801,371,425.750000,4,25.000000,92.333333,,,70,9205.000000
Bungalow,Entire home/apt,9,2020-06-01,100.000000,160,799,574.5,436.333333,3,0.000000,91.500000,-25.000000,,90,13090.000000
Bungalow,Entire home/apt,9,2020-07-01,100.000000,346,799,572.5,572.500000,2,0.000000,93.000000,-33.333300,,60,17175.000000
Bungalow,Entire home/apt,10,2020-05-01,100.000000,600,900,750,750.000000,2,0.000000,100.000000,,,30,13500.000000
Bungalow,Entire home/apt,10,2020-06-01,100.000000,599,901,750,750.000000,2,0.000000,100.000000,0.000000,,22,9911.000000
Bungalow,Entire home/apt,10,2020-07-01,100.000000,600,900,750,750.000000,2,0.000000,100.000000,0.000000,,30,13500.000000
Bungalow,Entire home/apt,12,2020-05-01,100.000000,480,480,480,480.000000,1,100.000000,80.000000,,,1,480.000000
Bungalow,Entire home/apt,12,2020-06-01,100.000000,481,481,481,481.000000,1,100.000000,80.000000,0.000000,,1,481.000000
Bungalow,Entire home/apt,12,2020-07-01,100.000000,480,480,480,480.000000,1,100.000000,80.000000,0.000000,,3,1440.000000
Bungalow,Entire home/apt,16,2020-05-01,100.000000,300,334,317,317.000000,1,100.000000,93.000000,,,1,167.000000
Bungalow,Entire home/apt,16,2020-06-01,100.000000,300,333,316.5,316.500000,1,100.000000,93.000000,0.000000,,1,166.500000
Bungalow,Entire home/apt,16,2020-07-01,100.000000,300,334,317,317.000000,1,100.000000,93.000000,0.000000,,6,951.000000
Bungalow,Private room,1,2020-05-01,100.000000,34,250,49,65.176471,14,14.285700,92.800000,,,217,899.764706
Bungalow,Private room,1,2020-06-01,100.000000,34,250,48.5,66.500000,13,15.384600,92.555556,-5.882400,,227,982.187500
Bungalow,Private room,1,2020-07-01,100.000000,35,250,48.5,64.705882,14,14.285700,93.300000,6.250000,,226,911.294118
Bungalow,Private room,2,2020-05-01,100.000000,31,126,62.5,67.744681,35,22.857100,92.166667,,,800,1049.531915
Bungalow,Private room,2,2020-06-01,100.000000,30,124,60.5,67.404255,35,25.714300,92.222222,0.000000,,705,950.106383
Bungalow,Private room,2,2020-07-01,100.000000,30,126,62.5,69.023810,31,29.032300,92.333333,-10.638300,,665,1032.000000
Bungalow,Private room,3,2020-05-01,100.000000,45,99,70,68.800000,5,0.000000,97.000000,,,97,1377.000000
Bungalow,Private room,3,2020-06-01,100.000000,45,100,70,68.800000,5,0.000000,97.000000,0.000000,,97,1377.000000
Bungalow,Private room,3,2020-07-01,100.000000,49,100,70,72.250000,4,0.000000,100.000000,-20.000000,,66,1273.500000
Bungalow,Private room,4,2020-05-01,100.000000,52,200,69.5,87.750000,5,20.000000,86.428571,,,120,1184.125000
Bungalow,Private room,4,2020-06-01,100.000000,51,200,70.5,87.625000,5,20.000000,86.428571,0.000000,,68,793.125000
Bungalow,Private room,4,2020-07-01,100.000000,52,100,69.5,71.714286,4,25.000000,86.428571,-12.500000,,61,710.857143
Bungalow,Private room,5,2020-05-01,100.000000,70,70,70,70.000000,1,0.000000,,,,1,70.000000
Bungalow,Private room,5,2020-06-01,100.000000,69,69,69,69.000000,1,0.000000,,0.000000,,1,69.000000
Bungalow,Private room,5,2020-07-01,100.000000,70,70,70,70.000000,1,0.000000,,0.000000,,1,70.000000
Bus,Entire home/apt,4,2020-06-01,100.000000,152,152,152,152.000000,1,0.000000,,,,0,0.000000
Bus,Entire home/apt,4,2020-07-01,100.000000,151,151,151,151.000000,1,0.000000,,0.000000,,0,0.000000
Bus,Entire home/apt,4,2020-08-01,100.000000,106,106,106,106.000000,1,0.000000,,0.000000,,1,106.000000
Bus,Entire home/apt,4,2020-09-01,100.000000,106,106,106,106.000000,1,0.000000,,0.000000,,0,0.000000
Bus,Entire home/apt,4,2020-10-01,100.000000,106,106,106,106.000000,1,0.000000,,0.000000,,0,0.000000
Bus,Entire home/apt,4,2020-11-01,100.000000,106,106,106,106.000000,1,0.000000,,0.000000,,0,0.000000
Bus,Private room,2,2020-06-01,100.000000,45,45,45,45.000000,1,0.000000,,,,30,1350.000000
Bus,Private room,2,2020-07-01,100.000000,46,46,46,46.000000,1,0.000000,,0.000000,,14,644.000000
Cabin,Entire home/apt,1,2020-06-01,100.000000,69,69,69,69.000000,1,100.000000,100.000000,,,19,1311.000000
Cabin,Entire home/apt,1,2020-07-01,100.000000,70,70,70,70.000000,1,100.000000,100.000000,0.000000,,30,2100.000000
Cabin,Entire home/apt,2,2020-05-01,100.000000,64,240,122,133.916667,24,62.500000,97.761905,,,420,2547.708333
Cabin,Entire home/apt,2,2020-06-01,100.000000,60,245,122,125.400000,24,58.333300,97.409091,4.166700,,376,2106.520000
Cabin,Entire home/apt,2,2020-07-01,100.000000,60,246,120.5,126.208333,23,60.869600,97.333333,-4.000000,,448,2447.666667
Cabin,Entire home/apt,3,2020-05-01,100.000000,70,100,99.5,89.666667,3,66.666700,97.000000,,,64,2073.666667
Cabin,Entire home/apt,3,2020-06-01,100.000000,69,100,99,89.000000,3,66.666700,97.000000,0.000000,,62,2026.000000
Cabin,Entire home/apt,3,2020-07-01,100.000000,70,100,99.5,89.666667,3,66.666700,97.000000,0.000000,,68,2176.666667
Cabin,Entire home/apt,4,2020-05-01,100.000000,128,184,138,143.400000,5,0.000000,96.000000,,,94,2863.000000
Cabin,Entire home/apt,4,2020-06-01,100.000000,127,450,137,196.000000,5,0.000000,95.750000,0.000000,,94,4446.800000
Cabin,Entire home/apt,4,2020-07-01,100.000000,128,450,137.5,196.400000,5,0.000000,95.750000,0.000000,,150,5892.000000
Cabin,Entire home/apt,5,2020-05-01,100.000000,200,320,270,246.666667,3,66.666700,96.666667,,,3,253.333333
Cabin,Entire home/apt,5,2020-06-01,100.000000,200,320,270,246.666667,3,66.666700,96.666667,0.000000,,34,3493.333333
Cabin,Entire home/apt,5,2020-07-01,100.000000,200,320,270,246.666667,3,66.666700,96.666667,0.000000,,52,4306.666667
Cabin,Entire home/apt,6,2020-05-01,100.000000,198,501,325,337.250000,4,25.000000,88.500000,,,52,4872.500000
Cabin,Entire home/apt,6,2020-06-01,100.000000,198,400,325,282.666667,3,33.333300,86.000000,-25.000000,,16,1764.000000
Cabin,Entire home/apt,6,2020-07-01,100.000000,198,400,325,282.666667,3,33.333300,92.666667,0.000000,,20,2130.000000
Cabin,Entire home/apt,7,2020-05-01,100.000000,160,160,160,160.000000,1,100.000000,99.000000,,,30,4800.000000
